Request id,Pickup point,Driver id,Status,Trip duration (minutes),Demand-Supply Gap,Day of week,Hour of day,Time slot
1189,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1191,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1188,City,nan,No Cars Available,0.0,1,Monday,21,Night
1192,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1195,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1194,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1198,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1193,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1204,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1201,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1205,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1211,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1213,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1219,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1218,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1208,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1220,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1212,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1223,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1222,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1209,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1239,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1221,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1229,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1242,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1237,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1225,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1224,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1243,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1232,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1236,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1226,City,nan,No Cars Available,0.0,1,Monday,21,Night
1230,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1240,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1235,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1248,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1234,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1246,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1249,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1250,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1255,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1257,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1256,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1259,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1253,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1269,Airport,nan,No Cars Available,0.0,1,Monday,21,Night
1270,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1261,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1263,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1265,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1276,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1268,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1264,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1282,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1280,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1284,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1288,City,nan,No Cars Available,0.0,1,Monday,22,Night
1287,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1292,City,nan,No Cars Available,0.0,1,Monday,22,Night
1291,City,nan,No Cars Available,0.0,1,Monday,22,Night
1298,City,nan,No Cars Available,0.0,1,Monday,22,Night
1302,City,nan,No Cars Available,0.0,1,Monday,22,Night
1305,City,nan,No Cars Available,0.0,1,Monday,22,Night
1304,City,nan,No Cars Available,0.0,1,Monday,22,Night
1311,City,nan,No Cars Available,0.0,1,Monday,22,Night
1313,Airport,nan,No Cars Available,0.0,1,Monday,22,Night
1323,City,nan,No Cars Available,0.0,1,Monday,23,Night
1322,Airport,nan,No Cars Available,0.0,1,Monday,23,Night
1328,Airport,nan,No Cars Available,0.0,1,Monday,23,Night
1327,Airport,nan,No Cars Available,0.0,1,Monday,23,Night
1331,Airport,nan,No Cars Available,0.0,1,Monday,23,Night
1332,City,nan,No Cars Available,0.0,1,Monday,23,Night
1334,City,nan,No Cars Available,0.0,1,Monday,23,Night
1335,City,nan,No Cars Available,0.0,1,Monday,23,Night
1337,Airport,nan,No Cars Available,0.0,1,Monday,23,Night
1342,City,nan,No Cars Available,0.0,1,Monday,23,Night
1348,City,nan,No Cars Available,0.0,1,Monday,23,Night
1347,City,nan,No Cars Available,0.0,1,Monday,23,Night
1355,Airport,nan,No Cars Available,0.0,1,Monday,23,Night
1352,Airport,nan,No Cars Available,0.0,1,Monday,23,Night
1357,City,nan,No Cars Available,0.0,1,Monday,23,Night
1358,City,nan,No Cars Available,0.0,1,Monday,23,Night
1361,City,nan,No Cars Available,0.0,1,Monday,23,Night
2682,Airport,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
2680,City,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1370,Airport,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1372,City,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1373,City,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1375,City,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1374,Airport,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1376,Airport,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1379,Airport,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1378,Airport,nan,No Cars Available,0.0,1,Tuesday,0,Late Night
1385,Airport,nan,No Cars Available,0.0,1,Tuesday,1,Late Night
1388,City,nan,No Cars Available,0.0,1,Tuesday,1,Late Night
1389,Airport,nan,No Cars Available,0.0,1,Tuesday,1,Late Night
1390,Airport,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1392,City,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1393,City,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1391,City,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1394,Airport,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1395,Airport,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1396,Airport,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1397,City,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1398,City,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1400,Airport,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1404,Airport,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1405,Airport,nan,No Cars Available,0.0,1,Tuesday,2,Late Night
1409,Airport,nan,No Cars Available,0.0,1,Tuesday,3,Late Night
1407,Airport,nan,No Cars Available,0.0,1,Tuesday,3,Late Night
1411,City,nan,No Cars Available,0.0,1,Tuesday,3,Late Night
1412,Airport,nan,No Cars Available,0.0,1,Tuesday,3,Late Night
1415,Airport,nan,No Cars Available,0.0,1,Tuesday,3,Late Night
1416,City,nan,No Cars Available,0.0,1,Tuesday,3,Late Night
1413,City,nan,No Cars Available,0.0,1,Tuesday,3,Late Night
1418,Airport,nan,No Cars Available,0.0,1,Tuesday,3,Late Night
1420,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1421,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1423,Airport,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1427,Airport,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1424,Airport,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1428,Airport,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1431,Airport,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1432,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1430,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1440,Airport,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1438,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1433,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1448,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1441,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1443,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1460,City,nan,No Cars Available,0.0,1,Tuesday,4,Early Morning
1463,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1466,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1470,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1473,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1482,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1494,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1512,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1523,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1522,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1530,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1542,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1535,City,nan,No Cars Available,0.0,1,Tuesday,5,Early Morning
1546,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1552,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1538,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1547,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1556,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1579,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1570,Airport,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1580,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1586,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1583,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1593,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1590,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1605,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1602,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1609,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1610,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1608,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1622,City,nan,No Cars Available,0.0,1,Tuesday,6,Early Morning
1631,City,nan,No Cars Available,0.0,1,Tuesday,7,Early Morning
1624,Airport,nan,No Cars Available,0.0,1,Tuesday,7,Early Morning
1639,City,nan,No Cars Available,0.0,1,Tuesday,7,Early Morning
1646,City,nan,No Cars Available,0.0,1,Tuesday,7,Early Morning
1673,City,nan,No Cars Available,0.0,1,Tuesday,7,Early Morning
1685,City,nan,No Cars Available,0.0,1,Tuesday,7,Early Morning
1717,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1716,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1710,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1711,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1715,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1719,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1720,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1727,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1729,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1731,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1736,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1746,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1737,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1740,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1752,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1753,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1750,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1760,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1761,Airport,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1765,Airport,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1768,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1764,City,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1779,Airport,nan,No Cars Available,0.0,1,Tuesday,8,Morning
1785,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1783,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1792,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1799,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1803,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1806,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1813,Airport,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1823,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1822,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1824,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1856,Airport,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1847,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1857,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1855,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1859,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1862,Airport,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1869,City,nan,No Cars Available,0.0,1,Tuesday,9,Morning
1878,City,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1872,City,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1879,City,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1884,Airport,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1892,Airport,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1905,City,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1904,City,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1912,Airport,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1913,Airport,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1917,City,nan,No Cars Available,0.0,1,Tuesday,10,Morning
1922,Airport,nan,No Cars Available,0.0,1,Tuesday,11,Morning
1926,City,nan,No Cars Available,0.0,1,Tuesday,11,Morning
1936,City,nan,No Cars Available,0.0,1,Tuesday,11,Morning
1933,City,nan,No Cars Available,0.0,1,Tuesday,11,Morning
1943,City,nan,No Cars Available,0.0,1,Tuesday,11,Morning
1951,Airport,nan,No Cars Available,0.0,1,Tuesday,11,Morning
1944,City,nan,No Cars Available,0.0,1,Tuesday,11,Morning
1965,City,nan,No Cars Available,0.0,1,Tuesday,11,Morning
1964,City,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
1967,City,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
1970,Airport,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
1980,Airport,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
1987,City,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
1988,Airport,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
1990,City,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
1992,City,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
1998,City,nan,No Cars Available,0.0,1,Tuesday,12,Afternoon
2002,City,nan,No Cars Available,0.0,1,Tuesday,13,Afternoon
2004,Airport,nan,No Cars Available,0.0,1,Tuesday,13,Afternoon
2006,Airport,nan,No Cars Available,0.0,1,Tuesday,13,Afternoon
2005,Airport,nan,No Cars Available,0.0,1,Tuesday,13,Afternoon
2012,Airport,nan,No Cars Available,0.0,1,Tuesday,13,Afternoon
2015,City,nan,No Cars Available,0.0,1,Tuesday,13,Afternoon
2021,Airport,nan,No Cars Available,0.0,1,Tuesday,13,Afternoon
2023,Airport,nan,No Cars Available,0.0,1,Tuesday,13,Afternoon
2027,City,nan,No Cars Available,0.0,1,Tuesday,14,Afternoon
2028,City,nan,No Cars Available,0.0,1,Tuesday,14,Afternoon
2036,City,nan,No Cars Available,0.0,1,Tuesday,14,Afternoon
2038,City,nan,No Cars Available,0.0,1,Tuesday,14,Afternoon
2054,City,nan,No Cars Available,0.0,1,Tuesday,14,Afternoon
2051,City,nan,No Cars Available,0.0,1,Tuesday,14,Afternoon
2056,City,nan,No Cars Available,0.0,1,Tuesday,14,Afternoon
2059,City,nan,No Cars Available,0.0,1,Tuesday,14,Afternoon
2058,Airport,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2063,City,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2066,Airport,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2071,City,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2072,Airport,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2081,Airport,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2080,City,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2091,City,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2092,City,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2093,City,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2090,City,nan,No Cars Available,0.0,1,Tuesday,15,Afternoon
2100,City,nan,No Cars Available,0.0,1,Tuesday,16,Evening
2115,City,nan,No Cars Available,0.0,1,Tuesday,16,Evening
2121,City,nan,No Cars Available,0.0,1,Tuesday,16,Evening
2127,City,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2132,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2128,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2140,City,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2142,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2133,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2138,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2139,City,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2141,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2149,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2145,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2153,City,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2144,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2137,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2151,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2155,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2159,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2154,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2158,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2156,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2164,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2161,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2157,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2170,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2175,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2174,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2176,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2171,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2178,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2183,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2172,City,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2177,City,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2184,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2186,City,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2189,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2185,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2188,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2196,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2190,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2191,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2193,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2199,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2194,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2201,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2204,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2198,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2202,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2205,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2212,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2213,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2215,Airport,nan,No Cars Available,0.0,1,Tuesday,17,Evening
2219,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2214,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2216,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2217,City,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2210,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2218,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2228,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2229,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2226,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2224,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2221,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2230,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2225,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2231,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2220,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2232,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2239,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2233,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2243,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2241,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2238,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2242,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2255,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2244,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2247,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2245,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2258,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2260,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2254,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2250,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2263,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2261,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2246,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2257,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2271,City,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2265,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2264,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2251,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2269,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2278,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2273,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2281,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2272,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2280,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2287,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2284,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2286,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2283,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2289,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2288,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2291,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2302,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2290,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2296,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2299,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2301,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2293,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2298,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2303,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2300,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2297,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2315,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2312,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2309,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2304,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2314,Airport,nan,No Cars Available,0.0,1,Tuesday,18,Evening
2308,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2317,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2313,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2306,City,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2316,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2321,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2318,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2319,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2320,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2324,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2322,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2329,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2325,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2344,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2334,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2330,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2337,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2326,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2341,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2332,City,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2338,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2333,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2336,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2342,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2343,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2351,City,nan,No Cars Available,0.0,1,Tuesday,19,Evening
